time,obs,model
2018-09-18 13:00:00,8.7,8.634163232140002
2018-09-18 14:00:00,7.6,8.213788177396866
2018-09-18 15:00:00,9.8,7.846060970959234
2018-09-18 16:00:00,11.6,7.881219496883502
2018-09-18 17:00:00,10.4,7.6670448652223255
2018-09-18 18:00:00,10.3,7.5376643174007425
2018-09-18 19:00:00,10.7,7.717993818918695
2018-09-18 20:00:00,11.4,7.39153801921838
2018-09-18 21:00:00,10.6,8.334718309389647
2018-09-18 22:00:00,9.9,6.164267958394624
2018-09-18 23:00:00,10.2,5.740936765890317
2018-09-19 00:00:00,10.9,5.604114499138825
2018-09-19 01:00:00,9.6,7.2231759379017495
2018-09-19 03:00:00,8.5,7.309151167946825
2018-09-19 04:00:00,7.7,7.224770417575213
2018-09-19 05:00:00,8.1,7.0363051489347574
2018-09-19 06:00:00,7.3,7.244454729557862
2018-09-19 07:00:00,7.8,7.001293062943634
2018-09-19 08:00:00,7.5,7.320310415554665
2018-09-19 09:00:00,7.1,7.167015540332747
2018-09-19 10:00:00,6.9,6.799287354768501
2018-09-19 11:00:00,6.4,7.574706260097339
2018-09-19 12:00:00,6.1,6.842986878650778
2018-09-19 13:00:00,8.1,5.961032531700707
2018-09-19 14:00:00,7.3,6.671908161876017
2018-09-19 15:00:00,8.9,7.630651162135714
2018-09-19 16:00:00,9.1,7.097764278381246
2018-09-19 17:00:00,9.2,6.189515989543484
2018-09-19 18:00:00,6.8,5.226870677398387
2018-09-19 19:00:00,5.9,5.4372025331707805
2018-09-19 20:00:00,7.8,5.935294615094414
2018-09-19 21:00:00,6.2,5.949993601563163
2018-09-19 22:00:00,5.4,6.575316493318378
2018-09-19 23:00:00,6.7,6.197719880727968
2018-09-20 00:00:00,6.7,7.200067032396024
2018-09-20 01:00:00,6.6,7.727656982170083
2018-09-20 02:00:00,6.6,7.948162696666793
2018-09-20 03:00:00,6.4,7.831983761155903
2018-09-20 04:00:00,6.1,7.83200251319541
2018-09-20 05:00:00,5.3,7.770786588662886
2018-09-20 06:00:00,6.5,7.178538964258462
2018-09-20 07:00:00,4.7,7.556209754047856
2018-09-20 08:00:00,5.5,7.966283319206957
2018-09-20 09:00:00,5.3,8.1380604165704
2018-09-20 10:00:00,9.9,7.517167343528111
2018-09-20 11:00:00,9.9,6.988461930832234
2018-09-20 12:00:00,8.9,6.660058593034035
2018-09-20 13:00:00,9.7,6.574238478505752
2018-09-20 14:00:00,12.5,6.614924416546351
2018-09-20 15:00:00,11.9,6.507304855275507
2018-09-20 16:00:00,11.4,6.91075132577629
2018-09-20 17:00:00,9.6,7.257833523920034
2018-09-20 18:00:00,10.4,6.936525293559691
2018-09-20 19:00:00,8.9,7.043530670785976
2018-09-20 20:00:00,9.7,6.867008072350189
2018-09-20 21:00:00,9.2,6.951535435403316
2018-09-20 22:00:00,8.6,7.475335318402687
2018-09-20 23:00:00,6.8,7.439238016629553
2018-09-21 00:00:00,6.7,8.66211355869403
2018-09-21 01:00:00,5.3,8.322101755236577
2018-09-21 02:00:00,6.3,9.67098122258632
2018-09-21 03:00:00,3.8,9.872084561472677
2018-09-21 04:00:00,5.8,9.950513080805887
2018-09-21 05:00:00,8.8,8.68175992079173
2018-09-21 06:00:00,7.9,9.525024782483959
2018-09-21 07:00:00,4.9,9.25209516561591
2018-09-21 08:00:00,3.7,8.374801405644456
2018-09-21 09:00:00,3.3,8.768720382890557
2018-09-21 10:00:00,6.5,9.534598140799798
2018-09-21 11:00:00,8.8,8.942302134017542
2018-09-21 12:00:00,9.1,8.170856828151644
2018-09-21 13:00:00,9.7,8.77183467800004
2018-09-21 14:00:00,7.5,8.073982519524423
2018-09-21 15:00:00,6.8,8.58199702357194
2018-09-21 16:00:00,11.3,9.605100595959216
2018-09-21 17:00:00,9.3,8.718136126602559
2018-09-21 18:00:00,8.9,9.24151056798211
2018-09-21 19:00:00,8.5,9.474697750373755
2018-09-21 20:00:00,8.3,9.475767852348513
2018-09-21 21:00:00,7.7,8.53745052831567
2018-09-21 22:00:00,8.5,9.195621144990016
2018-09-21 23:00:00,8.0,9.305471340829545
2018-09-22 01:00:00,9.1,9.53332376901996
2018-09-22 02:00:00,9.1,9.737847996028178
2018-09-22 03:00:00,8.3,6.026563968514859
2018-09-22 04:00:00,8.3,6.619460471027094
2018-09-22 05:00:00,8.5,8.762118857198628
2018-09-22 06:00:00,8.3,7.686827839564733
2018-09-22 07:00:00,8.2,7.101049222117225
2018-09-22 08:00:00,6.8,7.742036234805102
2018-09-22 09:00:00,7.7,9.15194111230218
2018-09-22 10:00:00,7.6,8.938709523980604
2018-09-22 11:00:00,8.0,9.128970183906416
2018-09-22 12:00:00,8.0,9.702149961074994
2018-09-22 13:00:00,8.5,8.964135661033588
2018-09-22 14:00:00,8.1,9.651865534744113
2018-09-22 15:00:00,9.6,9.778485282192866
2018-09-22 16:00:00,8.5,9.87013066631426
2018-09-22 17:00:00,10.0,9.97760248103377
2018-09-22 18:00:00,11.3,11.275768353656971
2018-09-22 19:00:00,10.0,11.243420859964166
2018-09-22 20:00:00,8.3,10.98213201116897
2018-09-22 21:00:00,7.7,9.999623863775687
2018-09-22 22:00:00,8.6,10.803587663766672
2018-09-22 23:00:00,9.2,11.35528264058875
2018-09-23 00:00:00,9.2,11.922297998926018
2018-09-23 01:00:00,11.6,11.838969289919467
2018-09-23 02:00:00,13.0,11.328092672367665
2018-09-23 03:00:00,13.1,12.072683828553565
2018-09-23 04:00:00,11.0,11.786382311099468
2018-09-23 05:00:00,13.5,11.088596748202104
2018-09-23 06:00:00,12.6,13.28649827369699
2018-09-23 07:00:00,15.2,13.287083966837752
2018-09-23 08:00:00,15.7,13.651373020746393
2018-09-23 09:00:00,17.8,13.261662946311164
2018-09-23 10:00:00,14.4,13.885440232108348
2018-09-23 11:00:00,14.8,13.752514418535661
2018-09-23 12:00:00,11.0,14.574997675848067
2018-09-23 13:00:00,14.4,14.60340003569508
2018-09-23 14:00:00,13.5,14.71272870633888
2018-09-23 15:00:00,13.8,15.160655972020246
2018-09-23 16:00:00,16.3,14.900079181639963
2018-09-23 17:00:00,16.6,14.87964512719736
2018-09-23 18:00:00,14.9,14.946500867547352
2018-09-23 19:00:00,13.5,14.609774497378726
2018-09-23 20:00:00,12.3,13.732135611838169
2018-09-23 21:00:00,13.8,12.390042496947776
2018-09-23 22:00:00,11.9,11.323707382167429
2018-09-23 23:00:00,9.3,8.159599931670785
2018-09-24 00:00:00,6.4,7.479541595610573
2018-09-24 01:00:00,6.1,5.992445958816478
2018-09-24 02:00:00,6.9,4.365200511963174
2018-09-24 03:00:00,6.9,4.681577679684793
2018-09-24 04:00:00,5.3,4.901594735484333
2018-09-24 05:00:00,8.3,6.2694533678963245
2018-09-24 06:00:00,6.4,4.762005341239667
2018-09-24 07:00:00,6.4,5.126267625303555
2018-09-24 08:00:00,9.1,4.898701102481665
2018-09-24 09:00:00,7.7,5.685508966401447
2018-09-24 10:00:00,9.4,4.681057788279474
2018-09-24 11:00:00,10.3,6.238706532447094
2018-09-24 12:00:00,10.3,5.974538183520769
2018-09-24 13:00:00,3.6,5.419138456894254
2018-09-24 14:00:00,7.7,5.396649076838786
2018-09-24 15:00:00,9.2,5.645440326070211
2018-09-24 16:00:00,9.7,6.073088218747963
2018-09-24 17:00:00,8.4,6.136186310745914
2018-09-24 18:00:00,5.9,3.1435704629341665
2018-09-24 19:00:00,3.4,2.0468627696363497
2018-09-24 20:00:00,3.5,4.158371004126374
2018-09-24 21:00:00,4.0,4.141577499524827
2018-09-24 22:00:00,3.2,3.2996033863669463
2018-09-24 23:00:00,3.2,2.920990019408051
2018-09-25 00:00:00,3.3,2.5587323100303614
2018-09-25 01:00:00,4.0,2.3437359618720213
2018-09-25 03:00:00,7.7,5.32623096261229
2018-09-25 04:00:00,8.0,4.509567474466115
2018-09-25 05:00:00,11.1,5.602261338740272
2018-09-25 06:00:00,12.0,10.344758967029513
2018-09-25 07:00:00,13.5,9.753109167221208
2018-09-25 08:00:00,11.3,9.350365583647067
2018-09-25 09:00:00,9.9,9.407885843272071
2018-09-25 10:00:00,10.4,9.179806348964677
2018-09-25 11:00:00,11.0,9.269590921768533
2018-09-25 12:00:00,10.3,9.128111008499847
2018-09-25 13:00:00,10.5,8.880396102456436
2018-09-25 14:00:00,10.8,9.253355912429276
2018-09-25 15:00:00,11.4,9.391612072447197
2018-09-25 16:00:00,11.0,9.382399423671565
2018-09-25 17:00:00,10.3,9.341806062809093
2018-09-25 18:00:00,10.8,8.980884597130322
2018-09-25 19:00:00,11.0,8.487709134970595
2018-09-25 20:00:00,10.3,8.211563739796116
2018-09-25 21:00:00,9.9,8.313671517099907
2018-09-25 22:00:00,9.8,8.317520805128774
2018-09-25 23:00:00,10.0,8.412475096168329
2018-09-26 00:00:00,9.4,8.652069073659264
2018-09-26 01:00:00,8.8,8.77769620940648
2018-09-26 02:00:00,9.0,8.69392475799934
2018-09-26 03:00:00,8.6,8.505660472344331
2018-09-26 04:00:00,9.8,8.320440414949829
2018-09-26 05:00:00,9.1,8.399500750282954
2018-09-26 06:00:00,9.2,8.483435703501808
2018-09-26 07:00:00,9.2,8.566603964886607
2018-09-26 08:00:00,9.7,8.420458955919226
2018-09-26 09:00:00,8.9,8.553350530514434
2018-09-26 10:00:00,8.4,8.64974918773615
2018-09-26 11:00:00,8.0,8.683913554052562
2018-09-26 12:00:00,9.3,8.749948555931361
2018-09-26 13:00:00,8.2,8.781392921017757
2018-09-26 14:00:00,7.5,8.958214716162976
2018-09-26 15:00:00,8.4,9.128711938320325
2018-09-26 16:00:00,8.7,9.176906161090082
2018-09-26 17:00:00,9.1,9.121001739364607
2018-09-26 18:00:00,9.2,8.151743846219347
2018-09-26 19:00:00,9.6,8.110839711472254
2018-09-26 20:00:00,10.0,8.496738930244383
2018-09-26 21:00:00,9.3,8.616259140127125
2018-09-26 22:00:00,9.6,8.807560395318758
2018-09-26 23:00:00,9.5,8.886498537793557
2018-09-27 00:00:00,9.5,8.931722841232684
2018-09-27 01:00:00,8.5,8.95871250030304
2018-09-27 02:00:00,9.0,9.054724995203859
2018-09-27 03:00:00,9.2,9.115404910888662
2018-09-27 04:00:00,9.2,9.237425634268067
2018-09-27 05:00:00,9.6,9.310128748543336
2018-09-27 06:00:00,9.7,9.453012412165277
2018-09-27 07:00:00,9.7,9.654110174517315
2018-09-27 08:00:00,9.7,9.961819813864645
2018-09-27 09:00:00,11.1,10.23812401515089
2018-09-27 10:00:00,11.3,10.423143575575956
2018-09-27 11:00:00,12.5,10.624567000597969
2018-09-27 12:00:00,12.0,10.70222075046573
2018-09-27 13:00:00,12.2,10.781913759005894
2018-09-27 14:00:00,12.8,10.933522574795129
2018-09-27 15:00:00,12.1,11.021675947796787
2018-09-27 16:00:00,12.2,11.15049240325112
2018-09-27 17:00:00,12.8,11.389622941177091
2018-09-27 18:00:00,12.6,10.599849958977346
2018-09-27 19:00:00,12.6,10.796620256921514
2018-09-27 20:00:00,12.6,10.798193137586543
2018-09-27 21:00:00,12.9,10.953216944157605
2018-09-27 22:00:00,13.3,11.413325208262942
2018-09-27 23:00:00,14.4,11.754405392982587
2018-09-28 00:00:00,14.0,12.05926881512593
2018-09-28 01:00:00,13.8,12.458942581300414
2018-09-28 02:00:00,13.5,13.01948437022763
2018-09-28 03:00:00,13.2,13.471015615711757
2018-09-28 04:00:00,13.5,13.574835305242312
2018-09-28 05:00:00,13.7,13.53218931677643
2018-09-28 06:00:00,14.8,13.321907552043562
2018-09-28 07:00:00,13.9,13.6351750728613
2018-09-28 08:00:00,14.1,13.982316974960954
2018-09-28 09:00:00,14.4,14.076956544878806
2018-09-28 10:00:00,12.9,13.966167987912847
2018-09-28 11:00:00,11.7,13.895072096410768
2018-09-28 12:00:00,13.2,13.849600423288956
2018-09-28 13:00:00,10.7,13.899041319795225
2018-09-28 14:00:00,10.9,13.55038543941244
2018-09-28 15:00:00,10.3,12.638442333190234
2018-09-28 16:00:00,9.7,10.912623775518682
2018-09-28 17:00:00,9.8,10.835575595524592
2018-09-28 18:00:00,9.8,11.714624273744336
2018-09-28 19:00:00,8.8,11.562789006100967
2018-09-28 20:00:00,7.6,10.272840034314049
2018-09-28 21:00:00,10.0,9.14410740954976
2018-09-28 22:00:00,8.1,9.244965291430038
2018-09-28 23:00:00,9.6,8.75844667641436
2018-09-29 00:00:00,10.8,8.029371702476068
2018-09-29 01:00:00,6.8,8.201136291673818
2018-09-29 02:00:00,7.0,7.304909703756049
2018-09-29 03:00:00,7.6,6.088364319275622
2018-09-29 04:00:00,6.1,6.555691338693628
2018-09-29 05:00:00,7.4,7.474882664604801
2018-09-29 06:00:00,5.5,4.9186239495418675
2018-09-29 07:00:00,7.5,6.501119077156724
2018-09-29 08:00:00,7.1,6.205783533735134
2018-09-29 09:00:00,6.0,5.891649071191883
2018-09-29 10:00:00,5.7,5.993942381761682
2018-09-29 11:00:00,5.8,7.249381466492746
2018-09-29 12:00:00,4.7,6.275877823544264
2018-09-29 13:00:00,3.9,6.215671103005868
2018-09-29 14:00:00,6.0,6.811085405382468
2018-09-29 15:00:00,5.9,7.069005889713123
2018-09-29 16:00:00,7.1,7.457209781290048
2018-09-29 17:00:00,8.1,7.605522167329745
2018-09-29 18:00:00,7.5,7.476519386223001
2018-09-29 19:00:00,8.9,7.27668796109229
2018-09-29 20:00:00,8.1,7.04884571338551
2018-09-29 21:00:00,6.5,6.186816861752041
2018-09-29 22:00:00,6.8,6.4812554266528934
2018-09-29 23:00:00,6.2,6.36972545756763
2018-09-30 00:00:00,4.3,6.708881742755737
2018-09-30 01:00:00,5.1,6.874465366729921
2018-09-30 02:00:00,1.7,6.740527252493054
2018-09-30 03:00:00,1.5,6.979562078253851
2018-09-30 04:00:00,1.8,6.902470862227978
2018-09-30 05:00:00,2.1,6.290894046190146
2018-09-30 06:00:00,4.7,2.9477506305498817
2018-09-30 07:00:00,4.7,3.8027516792268075
2018-09-30 08:00:00,3.6,8.521050808718702
2018-09-30 09:00:00,4.6,6.117942948543314
