time,obs,model
2018-09-16 05:00:00,4.8,5.965950673936859
2018-09-16 06:00:00,3.6,5.120071087880157
2018-09-16 07:00:00,2.4,5.376590759504617
2018-09-16 08:00:00,3.4,5.41645881058399
2018-09-16 09:00:00,4.0,6.591949651007357
2018-09-16 10:00:00,6.8,6.593728594270646
2018-09-16 11:00:00,5.4,7.747089700928247
2018-09-16 12:00:00,6.1,7.631012094149418
2018-09-16 13:00:00,6.6,8.31646817364804
2018-09-16 14:00:00,8.0,8.680299258369134
2018-09-16 15:00:00,8.1,9.16445503142163
2018-09-16 16:00:00,8.0,8.799730504851146
2018-09-16 17:00:00,8.6,9.482828381798985
2018-09-16 18:00:00,8.5,8.994920780836017
2018-09-16 19:00:00,8.4,9.017765736420143
2018-09-16 20:00:00,8.5,9.17799893046822
2018-09-16 21:00:00,7.8,8.426023462994022
2018-09-16 22:00:00,7.6,8.650022614730643
2018-09-16 23:00:00,6.7,8.881236719152412
2018-09-17 00:00:00,8.4,8.688175312388042
2018-09-17 01:00:00,12.4,8.760544009800775
2018-09-17 02:00:00,11.0,9.050455442317746
2018-09-17 03:00:00,11.4,7.02259341250116
2018-09-17 04:00:00,11.0,3.4824922547045456
2018-09-17 05:00:00,8.6,4.287384316354559
2018-09-17 06:00:00,8.9,7.363431229822029
2018-09-17 07:00:00,7.8,6.28927418607248
2018-09-17 08:00:00,6.5,7.293041978743228
2018-09-17 09:00:00,3.5,7.5549076525575
2018-09-17 10:00:00,8.0,7.601206944649045
2018-09-17 11:00:00,8.8,9.494552656727286
2018-09-17 12:00:00,9.5,8.421622702476709
2018-09-17 13:00:00,9.1,6.668688117958404
2018-09-17 14:00:00,6.4,8.038006623291263
2018-09-17 15:00:00,11.7,9.594480405954974
2018-09-17 16:00:00,9.1,6.847150680584367
2018-09-17 17:00:00,10.8,4.55837345326474
2018-09-17 18:00:00,7.5,8.858312687770534
2018-09-17 19:00:00,5.7,8.160420838517997
2018-09-17 20:00:00,5.9,6.696455618667476
2018-09-17 21:00:00,5.4,4.334449746519452
2018-09-17 22:00:00,3.6,4.293052276826186
2018-09-17 23:00:00,8.8,2.528623371960831
2018-09-18 00:00:00,3.9,2.389492589485282
2018-09-18 01:00:00,2.8,5.788354086420868
2018-09-18 02:00:00,2.7,5.530606162321186
2018-09-18 03:00:00,6.2,5.955311931700758
2018-09-18 04:00:00,8.1,1.6200958489685018
2018-09-18 05:00:00,3.1,4.398362912888904
2018-09-18 06:00:00,4.1,3.3545523159185304
2018-09-18 07:00:00,3.4,5.345987487298812
2018-09-18 08:00:00,4.6,7.44369838386019
2018-09-18 09:00:00,7.8,7.791882952239866
2018-09-18 10:00:00,9.7,9.708736253053106
2018-09-18 11:00:00,8.0,8.716845232542877
2018-09-18 12:00:00,2.5,7.557329916950352
2018-09-18 13:00:00,6.6,5.811324133938604
2018-09-18 14:00:00,7.7,3.9700957892558084
2018-09-18 15:00:00,7.1,7.787712630649524
2018-09-18 16:00:00,9.5,10.981874965541587
2018-09-18 17:00:00,7.3,9.283906806842932
2018-09-18 18:00:00,6.4,5.220183946430462
2018-09-18 19:00:00,3.3,3.996189209514758
2018-09-18 20:00:00,3.4,4.745922748012502
2018-09-18 21:00:00,1.8,11.268171427383173
2018-09-18 22:00:00,3.4,11.77168059323977
2018-09-18 23:00:00,5.6,11.797990556732863
2018-09-19 00:00:00,4.1,10.91227560085716
2018-09-19 01:00:00,10.9,11.025480755554984
2018-09-19 02:00:00,6.4,9.682656141578853
2018-09-19 03:00:00,6.9,11.867865738312732
2018-09-19 04:00:00,12.7,12.61304050947093
2018-09-19 05:00:00,12.9,13.975375726934299
2018-09-19 06:00:00,13.5,13.039520054509412
2018-09-19 07:00:00,12.4,12.895154862230171
2018-09-19 08:00:00,11.3,12.178925769958378
2018-09-19 09:00:00,10.5,12.459076688059405
2018-09-19 10:00:00,12.0,11.635337909009602
2018-09-19 11:00:00,10.4,12.53250777860134
2018-09-19 12:00:00,14.0,13.020444199914454
2018-09-19 13:00:00,14.8,14.827824001653898
2018-09-19 14:00:00,15.5,13.709875760172848
2018-09-19 15:00:00,14.7,13.402611867946206
2018-09-19 16:00:00,13.8,13.809329122038523
2018-09-19 17:00:00,13.0,15.106630377819878
2018-09-19 18:00:00,13.1,12.62787315987899
2018-09-19 19:00:00,11.9,11.513846644400873
2018-09-19 20:00:00,11.1,11.619747821218452
2018-09-19 21:00:00,12.2,11.396221779590347
2018-09-19 22:00:00,14.7,11.09283288737756
2018-09-19 23:00:00,17.5,11.976121032103254
2018-09-20 00:00:00,17.3,14.549556366229918
2018-09-20 01:00:00,15.6,13.830831523620176
2018-09-20 02:00:00,18.3,13.465171816608255
2018-09-20 03:00:00,16.8,14.860090204429751
2018-09-20 04:00:00,17.3,15.169951924981502
2018-09-20 05:00:00,19.9,15.451726250364745
2018-09-20 06:00:00,17.8,15.65604435524873
2018-09-20 07:00:00,19.3,15.965941897025045
2018-09-20 08:00:00,21.0,15.244946752588472
2018-09-20 09:00:00,16.1,16.06636683605061
2018-09-20 10:00:00,16.2,17.772639920291194
2018-09-20 11:00:00,19.0,18.88026284115695
2018-09-20 12:00:00,16.5,18.77964778419546
2018-09-20 13:00:00,15.3,18.82370766387015
2018-09-20 14:00:00,17.0,17.85654846946037
2018-09-20 15:00:00,20.2,18.294501407206518
2018-09-20 16:00:00,17.2,17.38148783576267
2018-09-20 17:00:00,18.6,16.219917505244997
2018-09-20 18:00:00,14.3,14.92880698361733
2018-09-20 19:00:00,12.6,16.010837699137575
2018-09-20 20:00:00,16.2,14.890804838073258
2018-09-20 21:00:00,14.6,15.254815513873142
2018-09-20 22:00:00,15.1,14.783212285512091
2018-09-20 23:00:00,14.3,12.608892760101586
2018-09-21 00:00:00,15.4,13.870611923129792
2018-09-21 01:00:00,13.4,14.035400864136093
2018-09-21 02:00:00,16.7,13.927099341547612
2018-09-21 03:00:00,14.5,12.22196960958811
2018-09-21 04:00:00,14.8,13.558741738784706
2018-09-21 05:00:00,14.9,12.184408411966885
2018-09-21 06:00:00,13.5,13.585956593215451
2018-09-21 07:00:00,16.2,13.551679241109062
2018-09-21 08:00:00,12.2,13.222463532569003
2018-09-21 09:00:00,14.7,12.484377444461588
2018-09-21 10:00:00,14.0,13.27716906512036
2018-09-21 11:00:00,11.3,12.872013671602204
2018-09-21 12:00:00,11.5,12.663872728567338
2018-09-21 13:00:00,10.7,12.287494809216541
2018-09-21 14:00:00,12.2,11.771421344664917
2018-09-21 15:00:00,11.4,13.549221587960263
2018-09-21 16:00:00,10.3,13.792559976065334
2018-09-21 17:00:00,12.6,13.082382329567967
2018-09-21 18:00:00,9.5,12.225825531902679
2018-09-21 19:00:00,9.9,12.557534826079644
2018-09-21 20:00:00,12.6,12.427267034323469
2018-09-21 21:00:00,10.4,11.889120279914467
2018-09-21 22:00:00,12.0,12.744242845614949
2018-09-21 23:00:00,13.1,13.202678894090727
2018-09-22 00:00:00,10.9,12.479721710819204
2018-09-22 01:00:00,10.1,13.320712283223516
2018-09-22 02:00:00,13.5,13.259521518089251
2018-09-22 03:00:00,12.2,12.444560898129978
2018-09-22 04:00:00,14.4,12.39068657377513
2018-09-22 05:00:00,13.2,12.826833160440703
2018-09-22 06:00:00,11.9,13.3983298783943
2018-09-22 07:00:00,13.5,13.250653520697986
2018-09-22 08:00:00,13.6,12.937718191472294
2018-09-22 09:00:00,11.7,12.313703294231162
2018-09-22 10:00:00,10.3,11.735324216767777
2018-09-22 11:00:00,8.4,12.30669130509522
2018-09-22 12:00:00,8.7,11.980672530464496
2018-09-22 13:00:00,8.2,12.662931058725972
2018-09-22 14:00:00,10.5,12.40909388158193
2018-09-22 15:00:00,9.3,12.641043261196653
2018-09-22 16:00:00,9.8,12.664161902948871
2018-09-22 17:00:00,8.9,12.69387251448755
2018-09-22 18:00:00,8.6,12.872860036242734
2018-09-22 19:00:00,10.0,12.885897570645666
2018-09-22 20:00:00,11.4,12.992437070099967
2018-09-22 21:00:00,10.1,12.546027319979496
2018-09-22 22:00:00,10.2,12.987361927051188
2018-09-22 23:00:00,9.1,13.684068781006632
2018-09-23 00:00:00,11.0,14.37915085281627
2018-09-23 01:00:00,12.3,14.363007693036803
2018-09-23 02:00:00,12.1,13.95068064570742
2018-09-23 03:00:00,9.8,13.244014323658572
2018-09-23 04:00:00,10.4,12.901355027587279
2018-09-23 05:00:00,10.1,12.461372200489825
2018-09-23 06:00:00,8.8,12.487909191556547
2018-09-23 07:00:00,6.9,12.415788111658227
2018-09-23 08:00:00,6.2,12.098389043837807
2018-09-23 09:00:00,9.9,11.768647675720196
2018-09-23 10:00:00,7.3,11.549999841467125
2018-09-23 11:00:00,8.4,11.141832625970322
2018-09-23 12:00:00,7.2,11.032943638798944
2018-09-23 13:00:00,8.4,11.06819480395343
2018-09-23 14:00:00,8.9,10.905805780933626
2018-09-23 15:00:00,6.7,10.947023964493694
2018-09-23 16:00:00,9.1,10.9867560680542
2018-09-23 17:00:00,7.6,10.86677959672096
2018-09-23 18:00:00,5.5,9.707843904614824
2018-09-23 19:00:00,4.1,9.419393184093282
2018-09-23 20:00:00,3.3,9.245620515588
2018-09-23 21:00:00,4.2,8.921169486936588
2018-09-23 22:00:00,4.5,8.82302855173364
2018-09-23 23:00:00,3.0,8.616066549371768
2018-09-24 00:00:00,5.1,8.299061862367948
2018-09-24 01:00:00,7.0,7.55944914006765
2018-09-24 02:00:00,4.4,6.83850119337398
2018-09-24 03:00:00,3.8,5.980602698940812
2018-09-24 04:00:00,2.2,5.208394449511213
2018-09-24 05:00:00,3.1,4.859425437150326
2018-09-24 06:00:00,1.9,4.346981685160195
2018-09-24 07:00:00,1.7,3.4688752297830265
2018-09-24 08:00:00,1.8,2.6724546818686834
2018-09-24 09:00:00,2.1,1.4476437299982672
2018-09-24 10:00:00,0.8,1.1285262474756426
2018-09-24 11:00:00,2.9,0.9900890296342144
2018-09-24 12:00:00,2.5,1.9862516645420942
2018-09-24 13:00:00,2.8,2.589708419647182
2018-09-24 14:00:00,0.5,2.7066484541194136
2018-09-24 15:00:00,1.8,2.2463890345982334
2018-09-24 16:00:00,0.6,5.055315547644368
2018-09-24 17:00:00,0.3,4.346136521576902
2018-09-24 18:00:00,1.1,4.948873626791272
2018-09-24 19:00:00,1.2,4.221314279633361
2018-09-24 20:00:00,1.5,4.027370981888413
2018-09-24 21:00:00,0.6,3.990657147283275
2018-09-24 22:00:00,1.3,5.055422321189503
2018-09-24 23:00:00,3.5,4.822979107556224
2018-09-25 00:00:00,5.6,4.850663696181898
2018-09-25 01:00:00,5.8,3.979157506056755
2018-09-25 02:00:00,4.5,2.889793152584053
2018-09-25 03:00:00,6.0,2.6450748307544205
2018-09-25 04:00:00,6.4,2.592058756403714
2018-09-25 05:00:00,6.4,2.887393939559864
2018-09-25 06:00:00,6.7,2.783158322693128
2018-09-25 07:00:00,5.7,2.4326903011769563
2018-09-25 08:00:00,4.3,1.4459421796621985
2018-09-25 09:00:00,5.0,1.6518836136014945
2018-09-25 10:00:00,4.0,2.6881569347777394
2018-09-25 11:00:00,1.0,2.4186676445082456
2018-09-25 12:00:00,3.1,2.977267284507462
2018-09-25 13:00:00,2.8,4.222917546913772
2018-09-25 14:00:00,5.3,4.661319916728401
2018-09-25 15:00:00,5.4,4.283381912806972
2018-09-25 16:00:00,5.0,2.34736801637687
2018-09-25 17:00:00,9.3,2.808239910560291
2018-09-25 18:00:00,10.1,4.842986606614826
2018-09-25 19:00:00,10.5,4.534451110327273
2018-09-25 20:00:00,9.9,1.280576389296813
2018-09-25 21:00:00,11.1,5.42433924013023
2018-09-25 22:00:00,12.7,2.1597429814896376
2018-09-25 23:00:00,16.2,8.198511072217292
2018-09-26 00:00:00,16.0,10.506757469107605
2018-09-26 01:00:00,14.2,10.85092444634705
2018-09-26 02:00:00,12.8,11.134419086378655
2018-09-26 03:00:00,13.3,7.813669101977961
2018-09-26 04:00:00,12.6,5.420170496831412
2018-09-26 05:00:00,12.9,9.5960392410729
2018-09-26 06:00:00,13.1,12.366782185990914
2018-09-26 07:00:00,10.2,12.146150055949441
2018-09-26 08:00:00,10.6,11.186017327117732
2018-09-26 09:00:00,7.1,10.359429130585387
2018-09-26 10:00:00,8.1,10.033118528514779
2018-09-26 11:00:00,6.8,9.492937775775532
2018-09-26 12:00:00,7.9,8.786476181967892
2018-09-26 13:00:00,8.0,8.393750054536252
2018-09-26 14:00:00,7.1,8.33090947822475
2018-09-26 15:00:00,6.7,7.962962244051853
2018-09-26 16:00:00,6.1,7.123432187703656
2018-09-26 17:00:00,4.5,6.396871708215445
2018-09-26 18:00:00,4.7,5.659552353050024
2018-09-26 19:00:00,2.0,5.690272064408888
2018-09-26 20:00:00,5.2,5.949471381290683
2018-09-26 21:00:00,5.6,6.48224386101239
2018-09-26 22:00:00,4.6,5.976219735881786
2018-09-26 23:00:00,5.2,5.80551581037059
2018-09-27 00:00:00,4.3,5.258979384468033
2018-09-27 01:00:00,5.0,4.860322424471881
2018-09-27 02:00:00,4.9,4.810548064479146
2018-09-27 03:00:00,3.8,4.528651261797111
2018-09-27 04:00:00,4.5,4.821171466087876
2018-09-27 05:00:00,4.5,6.233147139326814
2018-09-27 06:00:00,3.7,4.312734846271916
2018-09-27 07:00:00,3.2,4.139844828107168
2018-09-27 08:00:00,2.0,3.5046898891595597
2018-09-27 09:00:00,1.2,3.2949289662138423
2018-09-27 10:00:00,2.9,4.1091146060263375
2018-09-27 11:00:00,2.8,5.073028918309638
2018-09-27 12:00:00,4.4,6.0545413288807435
2018-09-27 13:00:00,3.1,7.27614194946066
2018-09-27 14:00:00,3.0,6.36713957037175
2018-09-27 15:00:00,4.2,6.0316427626728615
2018-09-27 16:00:00,6.4,6.306633064121358
2018-09-27 17:00:00,5.0,5.952592800911784
2018-09-27 18:00:00,5.4,6.78181138769298
