time,obs,model
2018-09-23 09:00:00,2.0,275.49853515625
2018-09-23 10:00:00,2.3,275.516357421875
2018-09-23 11:00:00,2.3,275.61767578125
2018-09-23 12:00:00,2.3,275.677490234375
2018-09-23 13:00:00,3.0,275.79052734375
2018-09-23 14:00:00,3.4,275.85986328125
2018-09-23 15:00:00,3.9,275.974365234375
2018-09-23 16:00:00,3.9,276.09326171875
2018-09-23 17:00:00,4.4,276.21044921875
2018-09-23 18:00:00,4.1,276.293212890625
2018-09-23 19:00:00,4.4,276.62548828125
2018-09-23 20:00:00,3.1,276.92138671875
2018-09-23 21:00:00,3.4,276.9833984375
2018-09-23 22:00:00,3.3,277.24755859375
2018-09-23 23:00:00,4.4,277.370361328125
2018-09-24 00:00:00,4.9,277.3583984375
2018-09-24 01:00:00,4.4,277.16650390625
2018-09-24 02:00:00,3.4,276.974609375
2018-09-24 03:00:00,2.9,277.18115234375
2018-09-24 04:00:00,3.3,277.1640625
2018-09-24 05:00:00,3.0,277.09423828125
2018-09-24 06:00:00,3.1,276.853271484375
2018-09-24 07:00:00,3.2,276.749267578125
2018-09-24 08:00:00,3.7,277.324951171875
2018-09-24 09:00:00,3.7,276.90087890625
2018-09-24 10:00:00,4.0,276.971923828125
2018-09-24 11:00:00,4.1,276.976318359375
2018-09-24 12:00:00,3.8,276.8681640625
2018-09-24 13:00:00,3.5,276.85205078125
2018-09-24 14:00:00,3.2,276.767333984375
2018-09-24 15:00:00,3.0,276.564453125
2018-09-24 16:00:00,2.8,276.566650390625
2018-09-24 17:00:00,2.4,276.662353515625
2018-09-24 18:00:00,2.2,276.3857421875
2018-09-24 19:00:00,4.0,276.43603515625
2018-09-24 20:00:00,3.9,276.4453125
2018-09-24 21:00:00,3.2,276.409912109375
2018-09-24 22:00:00,2.9,276.473876953125
2018-09-24 23:00:00,3.3,276.430419921875
2018-09-25 00:00:00,2.8,276.41796875
2018-09-25 01:00:00,2.5,275.669921875
2018-09-25 02:00:00,2.2,275.462158203125
2018-09-25 03:00:00,2.1,275.30322265625
2018-09-25 04:00:00,1.8,275.141357421875
2018-09-25 05:00:00,1.7,274.978759765625
2018-09-25 06:00:00,1.4,274.7685546875
2018-09-25 07:00:00,1.0,274.800537109375
2018-09-25 08:00:00,0.7,274.681884765625
2018-09-25 09:00:00,0.7,274.58935546875
2018-09-25 10:00:00,0.6,274.51025390625
2018-09-25 11:00:00,0.7,274.425537109375
2018-09-25 12:00:00,0.6,274.305908203125
2018-09-25 13:00:00,0.4,274.194580078125
2018-09-25 14:00:00,0.3,274.0966796875
2018-09-25 15:00:00,0.2,273.994384765625
2018-09-25 16:00:00,0.1,273.81103515625
2018-09-25 17:00:00,-0.1,273.649169921875
2018-09-25 18:00:00,-0.2,273.69091796875
2018-09-25 19:00:00,-0.3,273.678466796875
2018-09-25 20:00:00,-0.6,273.637939453125
2018-09-25 21:00:00,-0.6,273.471923828125
2018-09-25 22:00:00,-0.7,273.21826171875
2018-09-25 23:00:00,-0.8,273.149658203125
2018-09-26 00:00:00,-0.9,272.746337890625
2018-09-26 01:00:00,-1.0,272.50634765625
2018-09-26 02:00:00,-1.1,272.398193359375
2018-09-26 03:00:00,-1.1,272.24169921875
2018-09-26 04:00:00,-1.4,272.00146484375
2018-09-26 05:00:00,-1.4,272.030029296875
2018-09-26 06:00:00,-1.6,271.93701171875
2018-09-26 07:00:00,-1.7,272.0859375
2018-09-26 08:00:00,-1.8,272.086669921875
2018-09-26 09:00:00,-1.7,271.9619140625
2018-09-26 10:00:00,-1.6,272.361328125
2018-09-26 11:00:00,-1.5,272.605224609375
2018-09-26 12:00:00,-1.5,272.4364929199219
2018-09-26 13:00:00,-1.3,272.1878662109375
2018-09-26 14:00:00,-1.2,271.9052734375
2018-09-26 15:00:00,-0.8,271.572021484375
2018-09-26 16:00:00,-1.2,271.031005859375
2018-09-26 17:00:00,-1.8,270.556396484375
2018-09-26 18:00:00,-2.3,270.738525390625
2018-09-26 19:00:00,-2.3,270.3082275390625
2018-09-26 20:00:00,-2.7,269.8091735839844
2018-09-26 21:00:00,-2.6,269.70703125
2018-09-26 22:00:00,-2.8,269.65240478515625
2018-09-26 23:00:00,-2.6,269.74029541015625
2018-09-27 00:00:00,-2.6,269.81732177734375
2018-09-27 01:00:00,-3.2,269.79168701171875
2018-09-27 02:00:00,-2.8,269.93536376953125
2018-09-27 03:00:00,-3.3,270.1134948730469
2018-09-27 04:00:00,-3.3,270.484130859375
2018-09-27 05:00:00,-3.1,270.5665588378906
2018-09-27 06:00:00,-2.7,271.20123291015625
2018-09-27 07:00:00,-3.2,271.4234924316406
2018-09-27 08:00:00,-2.4,271.29937744140625
2018-09-27 09:00:00,-3.2,271.61785888671875
2018-09-27 10:00:00,-3.4,271.81878662109375
2018-09-27 11:00:00,-3.1,272.290283203125
2018-09-27 12:00:00,-2.7,271.89697265625
2018-09-27 13:00:00,-2.3,272.291748046875
2018-09-27 14:00:00,-2.5,272.11279296875
2018-09-27 15:00:00,-2.7,272.127685546875
2018-09-27 16:00:00,-3.0,271.699462890625
2018-09-27 17:00:00,-3.1,271.60595703125
2018-09-27 18:00:00,-4.0,272.05157470703125
2018-09-27 19:00:00,-3.9,271.91925048828125
2018-09-27 20:00:00,-4.0,271.96728515625
2018-09-27 21:00:00,-4.8,272.20166015625
2018-09-27 22:00:00,-3.5,271.753173828125
2018-09-27 23:00:00,-4.1,271.76287841796875
2018-09-28 00:00:00,-3.8,271.65283203125
2018-09-28 01:00:00,-4.6,271.40521240234375
2018-09-28 02:00:00,-4.0,272.17266845703125
2018-09-28 03:00:00,-3.5,271.9776306152344
2018-09-28 04:00:00,-5.5,271.93243408203125
2018-09-28 05:00:00,-5.9,271.8972473144531
2018-09-28 06:00:00,-4.6,271.029296875
2018-09-28 07:00:00,-4.3,272.007568359375
2018-09-28 08:00:00,-4.6,272.2314453125
2018-09-28 09:00:00,-3.6,272.511474609375
2018-09-28 10:00:00,-3.1,272.639404296875
2018-09-28 11:00:00,-3.3,272.441162109375
2018-09-28 12:00:00,-3.6,271.892333984375
2018-09-28 13:00:00,-3.1,271.55322265625
2018-09-28 14:00:00,-3.1,271.492431640625
2018-09-28 15:00:00,-3.2,271.15771484375
2018-09-28 16:00:00,-3.2,270.7998046875
2018-09-28 17:00:00,-3.4,270.68017578125
2018-09-28 18:00:00,-3.5,270.5068359375
2018-09-28 19:00:00,-3.3,269.8379211425781
2018-09-28 20:00:00,-3.7,270.1573181152344
2018-09-28 21:00:00,-6.8,270.4596252441406
2018-09-28 22:00:00,-6.5,270.7038269042969
2018-09-28 23:00:00,-6.0,270.7268981933594
2018-09-29 00:00:00,-5.4,270.66961669921875
2018-09-29 01:00:00,-4.6,270.66668701171875
2018-09-29 02:00:00,-3.7,270.6856689453125
2018-09-29 03:00:00,-4.2,270.7493591308594
2018-09-29 04:00:00,-5.2,270.69976806640625
2018-09-29 05:00:00,-4.4,270.71630859375
2018-09-29 06:00:00,-5.5,270.969970703125
2018-09-29 07:00:00,-5.0,270.97235107421875
2018-09-29 08:00:00,-3.8,270.9375305175781
2018-09-29 09:00:00,-4.5,271.10809326171875
2018-09-29 10:00:00,-4.7,271.19439697265625
2018-09-29 11:00:00,-4.3,271.14678955078125
2018-09-29 12:00:00,-2.5,271.2839050292969
2018-09-29 13:00:00,-3.1,271.32537841796875
2018-09-29 14:00:00,-4.3,271.20416259765625
2018-09-29 15:00:00,-4.9,270.6718444824219
2018-09-29 16:00:00,-5.8,270.19525146484375
2018-09-29 17:00:00,-5.7,269.8218688964844
2018-09-29 18:00:00,-4.8,269.5057678222656
2018-09-29 19:00:00,-4.7,269.484619140625
2018-09-29 20:00:00,-4.5,269.39532470703125
2018-09-29 21:00:00,-6.7,269.2276306152344
2018-09-29 22:00:00,-5.2,269.118896484375
2018-09-29 23:00:00,-4.6,269.08935546875
2018-09-30 00:00:00,-5.2,269.08087158203125
2018-09-30 01:00:00,-4.7,269.1905517578125
2018-09-30 02:00:00,-4.7,269.33026123046875
2018-09-30 03:00:00,-3.3,269.4476318359375
2018-09-30 04:00:00,-3.2,269.40496826171875
2018-09-30 05:00:00,-3.2,269.30584716796875
2018-09-30 06:00:00,-3.7,269.3387451171875
2018-09-30 07:00:00,-3.0,269.56964111328125
2018-09-30 08:00:00,-2.1,269.8129577636719
2018-09-30 09:00:00,-2.0,270.1438903808594
