time,obs,model
2018-09-20 20:00:00,10.0,9.830475300254117
2018-09-20 21:00:00,10.2,9.28597501451597
2018-09-20 22:00:00,10.7,9.165063567578454
2018-09-20 23:00:00,9.1,10.657113048697328
2018-09-21 00:00:00,8.8,10.743847527985022
2018-09-21 01:00:00,9.4,10.434018222482162
2018-09-21 02:00:00,11.3,11.652826292179212
2018-09-21 03:00:00,11.2,11.30307507829555
2018-09-21 04:00:00,9.9,11.481767880093368
2018-09-21 05:00:00,11.1,12.088156813850903
2018-09-21 06:00:00,11.2,12.458307544762363
2018-09-21 07:00:00,10.3,13.440804576405863
2018-09-21 08:00:00,10.3,12.014574736690252
2018-09-21 09:00:00,10.8,10.581475002106977
2018-09-21 10:00:00,10.6,10.366013645157986
2018-09-21 11:00:00,10.2,11.198843719195864
2018-09-21 12:00:00,11.9,10.894269336220635
2018-09-21 13:00:00,10.3,10.712011949778951
2018-09-21 14:00:00,9.7,10.520911691707475
2018-09-21 15:00:00,9.0,10.294428857538902
2018-09-21 16:00:00,9.1,10.280003619954106
2018-09-21 17:00:00,7.9,10.043820309823131
2018-09-21 18:00:00,8.8,10.57696517829252
2018-09-21 19:00:00,9.2,9.918542209076023
2018-09-21 20:00:00,6.9,11.463322407579627
2018-09-21 21:00:00,9.0,9.648128711531442
2018-09-21 22:00:00,8.9,10.100496381893542
2018-09-21 23:00:00,6.9,9.837968369692312
2018-09-22 00:00:00,5.5,9.21529414170617
2018-09-22 01:00:00,7.9,8.800216880206525
2018-09-22 02:00:00,8.5,9.308437203624898
2018-09-22 03:00:00,8.2,8.922784388171271
2018-09-22 04:00:00,7.6,8.790904754841302
2018-09-22 05:00:00,7.9,8.83835785194529
2018-09-22 06:00:00,7.0,7.519361808155871
2018-09-22 07:00:00,7.9,8.172223698194992
2018-09-22 08:00:00,5.0,8.336920411240554
2018-09-22 09:00:00,5.6,8.833201233457874
2018-09-22 10:00:00,4.2,9.052005136823018
2018-09-22 11:00:00,5.3,9.513280319711296
2018-09-22 12:00:00,7.4,10.399201993403599
2018-09-22 13:00:00,10.4,10.04885336944108
2018-09-22 14:00:00,11.5,10.694653710193567
