time,obs,model
2018-09-16 05:00:00,-999.0,272.72393798828125
2018-09-16 06:00:00,-999.0,272.9288330078125
2018-09-16 07:00:00,-999.0,273.26483154296875
2018-09-16 08:00:00,-999.0,273.6600341796875
2018-09-16 09:00:00,-999.0,274.099609375
2018-09-16 10:00:00,-999.0,274.469970703125
2018-09-16 11:00:00,-999.0,274.774658203125
2018-09-16 12:00:00,-999.0,275.084716796875
2018-09-16 13:00:00,-999.0,275.378662109375
2018-09-16 14:00:00,-999.0,275.39794921875
2018-09-16 15:00:00,-999.0,275.2783203125
2018-09-16 16:00:00,-999.0,274.98583984375
2018-09-16 17:00:00,-999.0,274.7109375
2018-09-16 18:00:00,-999.0,274.8720703125
2018-09-16 19:00:00,-999.0,274.8999938964844
2018-09-16 20:00:00,-999.0,274.594970703125
2018-09-16 21:00:00,-999.0,274.41796875
2018-09-16 22:00:00,-999.0,274.4912109375
2018-09-16 23:00:00,-999.0,274.274658203125
2018-09-17 00:00:00,-999.0,274.08984375
2018-09-17 01:00:00,-999.0,273.67529296875
2018-09-17 02:00:00,-999.0,273.52587890625
2018-09-17 03:00:00,-999.0,273.2021484375
2018-09-17 04:00:00,-999.0,273.176513671875
2018-09-17 05:00:00,-999.0,273.3125
2018-09-17 06:00:00,-999.0,273.37158203125
2018-09-17 07:00:00,-999.0,273.615966796875
2018-09-17 08:00:00,-999.0,273.883544921875
2018-09-17 09:00:00,-999.0,274.07177734375
2018-09-17 10:00:00,-999.0,274.263671875
2018-09-17 11:00:00,-999.0,274.465576171875
2018-09-17 12:00:00,-999.0,274.427001953125
2018-09-17 13:00:00,-999.0,274.230224609375
2018-09-17 14:00:00,-999.0,273.974609375
2018-09-17 15:00:00,-999.0,273.657470703125
2018-09-17 16:00:00,-999.0,273.388916015625
2018-09-17 17:00:00,-999.0,273.154296875
2018-09-17 18:00:00,-999.0,273.40087890625
2018-09-17 19:00:00,-999.0,273.421875
2018-09-17 20:00:00,-999.0,273.298828125
2018-09-17 21:00:00,-999.0,273.004150390625
2018-09-17 22:00:00,-999.0,272.8046875
2018-09-17 23:00:00,-999.0,272.768798828125
2018-09-18 00:00:00,-999.0,272.6759338378906
2018-09-18 01:00:00,-999.0,272.438720703125
2018-09-18 02:00:00,-999.0,272.6466064453125
2018-09-18 03:00:00,-999.0,272.6294250488281
2018-09-18 04:00:00,-999.0,272.5533447265625
2018-09-18 05:00:00,-999.0,272.40753173828125
2018-09-18 06:00:00,-999.0,272.718994140625
2018-09-18 07:00:00,-999.0,272.86248779296875
2018-09-18 08:00:00,-999.0,273.020263671875
2018-09-18 09:00:00,-999.0,273.10791015625
2018-09-18 10:00:00,-999.0,273.15380859375
2018-09-18 11:00:00,-999.0,273.170166015625
2018-09-18 12:00:00,-999.0,273.246337890625
2018-09-18 13:00:00,-999.0,273.3662109375
2018-09-18 14:00:00,-999.0,273.3115234375
2018-09-18 15:00:00,-999.0,273.138671875
2018-09-18 16:00:00,-999.0,272.9755859375
2018-09-18 17:00:00,-999.0,272.657958984375
2018-09-18 18:00:00,-999.0,272.407958984375
2018-09-18 19:00:00,-999.0,272.146728515625
2018-09-18 20:00:00,-999.0,271.86907958984375
2018-09-18 21:00:00,-999.0,271.69805908203125
2018-09-18 22:00:00,-999.0,271.554443359375
2018-09-18 23:00:00,-999.0,271.5318908691406
2018-09-19 00:00:00,-999.0,271.55419921875
2018-09-19 01:00:00,-999.0,271.5094299316406
2018-09-19 02:00:00,-999.0,271.4457092285156
2018-09-19 03:00:00,-999.0,271.38104248046875
2018-09-19 04:00:00,-999.0,271.40838623046875
2018-09-19 05:00:00,-999.0,271.6102294921875
2018-09-19 06:00:00,-999.0,272.1726989746094
2018-09-19 07:00:00,-999.0,272.4429931640625
2018-09-19 08:00:00,-999.0,272.50048828125
2018-09-19 09:00:00,-999.0,272.51123046875
2018-09-19 10:00:00,-999.0,272.777587890625
2018-09-19 11:00:00,-999.0,273.069091796875
2018-09-19 12:00:00,-999.0,273.271484375
2018-09-19 13:00:00,-999.0,273.37158203125
2018-09-19 14:00:00,-999.0,273.30084228515625
2018-09-19 15:00:00,-999.0,273.1380615234375
2018-09-19 16:00:00,-999.0,272.869140625
2018-09-19 17:00:00,-999.0,272.6976318359375
2018-09-19 18:00:00,-999.0,272.27520751953125
2018-09-19 19:00:00,-999.0,272.15155029296875
2018-09-19 20:00:00,-999.0,272.1240234375
2018-09-19 21:00:00,-999.0,272.073486328125
2018-09-19 22:00:00,-999.0,272.1357421875
2018-09-19 23:00:00,-999.0,272.2807312011719
2018-09-20 00:00:00,-999.0,272.2303466796875
2018-09-20 01:00:00,-999.0,272.3973083496094
2018-09-20 02:00:00,-999.0,272.3871154785156
2018-09-20 03:00:00,-999.0,272.3753662109375
2018-09-20 04:00:00,-999.0,272.65301513671875
2018-09-20 05:00:00,-999.0,272.5469970703125
2018-09-20 06:00:00,-999.0,273.0340576171875
2018-09-20 07:00:00,-999.0,273.1537780761719
2018-09-20 08:00:00,-999.0,273.0714416503906
2018-09-20 09:00:00,-999.0,273.1883850097656
2018-09-20 10:00:00,-999.0,273.36505126953125
2018-09-20 11:00:00,-999.0,273.486572265625
2018-09-20 12:00:00,-999.0,273.2649230957031
2018-09-20 13:00:00,-999.0,273.1470642089844
2018-09-20 14:00:00,-999.0,273.249755859375
2018-09-20 15:00:00,-999.0,272.9015197753906
2018-09-20 16:00:00,-999.0,272.755615234375
2018-09-20 17:00:00,-999.0,272.4530029296875
2018-09-20 18:00:00,-999.0,272.8741455078125
2018-09-20 19:00:00,-999.0,272.797119140625
2018-09-20 20:00:00,-999.0,272.24615478515625
2018-09-20 21:00:00,-999.0,272.03546142578125
2018-09-20 22:00:00,-999.0,271.94720458984375
2018-09-20 23:00:00,-999.0,272.05072021484375
2018-09-21 00:00:00,-999.0,271.95941162109375
2018-09-21 01:00:00,-999.0,271.90789794921875
2018-09-21 02:00:00,-999.0,272.04541015625
2018-09-21 03:00:00,-999.0,272.1242370605469
2018-09-21 04:00:00,-999.0,272.2848205566406
2018-09-21 05:00:00,-999.0,272.27496337890625
2018-09-21 06:00:00,-999.0,272.3946228027344
2018-09-21 07:00:00,-999.0,272.42828369140625
2018-09-21 08:00:00,-999.0,272.4599609375
2018-09-21 09:00:00,-999.0,272.569091796875
2018-09-21 10:00:00,-999.0,272.70166015625
2018-09-21 11:00:00,-999.0,272.658447265625
2018-09-21 12:00:00,-999.0,272.576171875
2018-09-21 13:00:00,-999.0,272.7373046875
2018-09-21 14:00:00,-999.0,272.66259765625
2018-09-21 15:00:00,-999.0,272.491943359375
2018-09-21 16:00:00,-999.0,272.171630859375
2018-09-21 17:00:00,-999.0,271.9580078125
2018-09-21 18:00:00,-999.0,272.47607421875
2018-09-21 19:00:00,-999.0,272.074462890625
2018-09-21 20:00:00,-999.0,272.1318359375
2018-09-21 21:00:00,-999.0,271.6474609375
2018-09-21 22:00:00,-999.0,271.69970703125
2018-09-21 23:00:00,-999.0,271.58251953125
2018-09-22 00:00:00,-999.0,271.614990234375
2018-09-22 01:00:00,-999.0,271.51806640625
2018-09-22 02:00:00,-999.0,271.497314453125
2018-09-22 03:00:00,-999.0,271.389892578125
2018-09-22 04:00:00,-999.0,271.1467590332031
2018-09-22 05:00:00,-999.0,271.12384033203125
2018-09-22 06:00:00,-999.0,271.879150390625
2018-09-22 07:00:00,-999.0,272.19189453125
2018-09-22 08:00:00,-999.0,272.558349609375
2018-09-22 09:00:00,-999.0,272.94677734375
2018-09-22 10:00:00,-999.0,273.1328125
2018-09-22 11:00:00,-999.0,273.31640625
2018-09-22 12:00:00,-999.0,273.43701171875
2018-09-22 13:00:00,-999.0,273.289794921875
2018-09-22 14:00:00,-999.0,273.093017578125
2018-09-22 15:00:00,-999.0,272.991455078125
2018-09-22 16:00:00,-999.0,272.873046875
2018-09-22 17:00:00,-999.0,272.60595703125
2018-09-22 18:00:00,-999.0,273.0537109375
2018-09-22 19:00:00,-999.0,273.0625
2018-09-22 20:00:00,-999.0,273.1591796875
2018-09-22 21:00:00,-999.0,273.303955078125
2018-09-22 22:00:00,-999.0,273.607666015625
2018-09-22 23:00:00,-999.0,273.62646484375
2018-09-23 00:00:00,-999.0,273.6669921875
2018-09-23 01:00:00,-999.0,273.5791015625
2018-09-23 02:00:00,-999.0,273.427490234375
2018-09-23 03:00:00,-999.0,273.39990234375
2018-09-23 04:00:00,-999.0,273.39599609375
2018-09-23 05:00:00,-999.0,273.428955078125
2018-09-23 06:00:00,-999.0,273.85498046875
2018-09-23 07:00:00,-999.0,273.9521484375
2018-09-23 08:00:00,-999.0,274.1083984375
2018-09-23 09:00:00,-999.0,274.029296875
2018-09-23 10:00:00,-999.0,274.115966796875
2018-09-23 11:00:00,-999.0,274.298828125
2018-09-23 12:00:00,-999.0,274.653564453125
2018-09-23 13:00:00,-999.0,274.8115234375
2018-09-23 14:00:00,-999.0,274.93115234375
2018-09-23 15:00:00,-999.0,274.996337890625
2018-09-23 16:00:00,-999.0,275.06103515625
2018-09-23 17:00:00,-999.0,275.0869140625
2018-09-23 18:00:00,-999.0,275.074462890625
2018-09-23 19:00:00,-999.0,275.25146484375
2018-09-23 20:00:00,-999.0,275.201171875
2018-09-23 21:00:00,-999.0,276.0595703125
2018-09-23 22:00:00,-999.0,276.1767578125
2018-09-23 23:00:00,-999.0,276.073486328125
2018-09-24 00:00:00,-999.0,276.24462890625
2018-09-24 01:00:00,-999.0,276.43505859375
2018-09-24 02:00:00,-999.0,276.51708984375
2018-09-24 03:00:00,-999.0,276.4833984375
2018-09-24 04:00:00,-999.0,276.26611328125
2018-09-24 05:00:00,-999.0,276.34765625
2018-09-24 06:00:00,-999.0,276.482666015625
2018-09-24 07:00:00,-999.0,276.740966796875
2018-09-24 08:00:00,-999.0,276.984619140625
2018-09-24 09:00:00,-999.0,277.03125
2018-09-24 10:00:00,-999.0,277.211181640625
2018-09-24 11:00:00,-999.0,277.207275390625
2018-09-24 12:00:00,-999.0,277.2421875
2018-09-24 13:00:00,-999.0,277.3203125
2018-09-24 14:00:00,-999.0,277.401123046875
2018-09-24 15:00:00,-999.0,277.513671875
2018-09-24 16:00:00,-999.0,277.303955078125
2018-09-24 17:00:00,-999.0,277.187255859375
2018-09-24 18:00:00,-999.0,276.927734375
2018-09-24 19:00:00,-999.0,276.61328125
2018-09-24 20:00:00,-999.0,276.5927734375
2018-09-24 21:00:00,-999.0,276.384033203125
2018-09-24 22:00:00,-999.0,276.096923828125
2018-09-24 23:00:00,-999.0,276.149169921875
2018-09-25 00:00:00,-999.0,276.24462890625
2018-09-25 01:00:00,-999.0,276.23388671875
2018-09-25 02:00:00,-999.0,276.213134765625
2018-09-25 03:00:00,-999.0,275.79833984375
2018-09-25 04:00:00,-999.0,275.437255859375
2018-09-25 05:00:00,-999.0,274.887451171875
2018-09-25 06:00:00,-999.0,274.54248046875
2018-09-25 07:00:00,-999.0,274.263916015625
2018-09-25 08:00:00,-999.0,274.158935546875
2018-09-25 09:00:00,-999.0,274.0859375
2018-09-25 10:00:00,-999.0,274.10302734375
2018-09-25 11:00:00,-999.0,273.960693359375
2018-09-25 12:00:00,-999.0,274.013916015625
2018-09-25 13:00:00,-999.0,274.168212890625
2018-09-25 14:00:00,-999.0,274.36669921875
2018-09-25 15:00:00,-999.0,274.603271484375
2018-09-25 16:00:00,-999.0,274.1025390625
2018-09-25 17:00:00,-999.0,273.596923828125
2018-09-25 18:00:00,-999.0,273.42919921875
2018-09-25 19:00:00,-999.0,273.046142578125
2018-09-25 20:00:00,-999.0,272.853271484375
2018-09-25 21:00:00,-999.0,272.639404296875
2018-09-25 22:00:00,-999.0,272.67333984375
2018-09-25 23:00:00,-999.0,272.631591796875
2018-09-26 00:00:00,-999.0,272.633056640625
2018-09-26 01:00:00,-999.0,272.67138671875
2018-09-26 02:00:00,-999.0,272.750732421875
2018-09-26 03:00:00,-999.0,272.8154296875
2018-09-26 04:00:00,-999.0,272.71337890625
2018-09-26 05:00:00,-999.0,272.620361328125
2018-09-26 06:00:00,-999.0,272.89599609375
2018-09-26 07:00:00,-999.0,272.79736328125
2018-09-26 08:00:00,-999.0,272.763427734375
2018-09-26 09:00:00,-999.0,272.51513671875
2018-09-26 10:00:00,-999.0,272.67529296875
2018-09-26 11:00:00,-999.0,272.526611328125
2018-09-26 12:00:00,-999.0,272.2397155761719
2018-09-26 13:00:00,-999.0,272.0521240234375
